ubigeo;Region;Province;District;Area;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
40309;AREQUIPA;CARAVELI;HUANUHUANU;708.5221569;1326;1411.869629;1500.01677;1590.093177;1681.700323;1774.389816;1867.664583;1960.980704;2053.749752;2145.341458;2235.086486;2322.279201;2406.180374;2486.019926;2561;2633.679483;2706.572479;2778.697341;2848.963278;2916.199348;2979.184208;3036.675112;3087.435351;3130.259958;3164;3187.586157
40310;AREQUIPA;CARAVELI;JAQUI;424.731293;2498;2413.571305;2333.564577;2258.146886;2187.449564;2121.575122;2060.603805;2004.59969;1953.616272;1907.701549;1866.902602;1831.269766;1800.860488;1775.743001;1756;1739.584775;1724.42344;1710.553316;1698.00346;1686.810186;1677.027902;1668.735577;1662.039617;1657.074177;1654;1653.002811
40311;AREQUIPA;CARAVELI;LOMAS;452.7013781;821;847.1313087;873.4672665;900.0175922;926.7958895;953.819943;981.1119426;1008.698564;1036.610821;1064.883607;1093.554826;1122.664079;1152.250843;1182.352176;1213;1244.372636;1276.5617;1309.440519;1342.860763;1376.662948;1410.685463;1444.771532;1478.773914;1512.55747;1546;1578.991911
40312;AREQUIPA;CARAVELI;QUICACHA;1048.423192;1664;1694.30866;1723.670022;1751.926303;1778.916232;1804.476234;1828.441555;1850.647227;1870.928707;1889.122101;1905.063872;1918.590031;1929.534878;1937.729458;1943;1947.028779;1951.449483;1955.989546;1960.363719;1964.291248;1967.508888;1969.779489;1970.896459;1970.684844;1969;1965.724896
40313;AREQUIPA;CARAVELI;YAUCA;556.3016935;1691;1693.992688;1697.198472;1700.64781;1704.372035;1708.403606;1712.776224;1717.524692;1722.684426;1728.290526;1734.37635;1740.971551;1748.09962;1755.775011;1764;1775.162361;1791.290989;1811.834016;1836.235021;1863.934495;1894.369928;1926.974369;1961.173587;1996.382287;2032;2067.407456
40401;AREQUIPA;CASTILLA;APLAO;640.04;8262;8356.781596;8446.696978;8531.598554;8611.351476;8685.835201;8754.9442;8818.587279;8876.684952;8929.164373;8975.951531;9016.960657;9052.081165;9081.162792;9104;9125.220226;9148.732475;9173.100207;9196.824219;9218.422848;9236.493312;9249.752802;9257.060744;9257.425508;9250;9234.071001
40402;AREQUIPA;CASTILLA;ANDAGUA;480.74;1559;1554.82369;1548.172473;1539.267223;1528.335338;1515.608027;1501.317693;1485.6954;1468.968336;1451.357277;1433.074012;1414.318793;1395.277845;1376.121063;1357;1337.083865;1315.549034;1292.531036;1268.160324;1242.572755;1215.915878;1188.35122;1160.053305;1131.206397;1102;1072.62407
40403;AREQUIPA;CASTILLA;AYO;327.97;355;361.8868007;367.8264692;372.8572496;377.0294307;380.4037757;383.0498987;385.0446201;386.4703292;387.4133763;387.9625174;388.2074382;388.2373866;388.139948;388;385.6977357;379.4174875;369.7644351;357.3969593;342.9860257;327.1810183;310.5833086;293.7280439;277.0739068;261;245.8086191
40404;AREQUIPA;CASTILLA;CHACHAS;1190.49;2306;2292.004791;2276.281908;2259.005705;2240.350399;2220.489296;2199.593909;2177.832858;2155.37046;2132.364937;2108.966229;2085.313446;2061.532068;2037.731042;2014;1990.334761;1966.588633;1942.606898;1918.232918;1893.325654;1867.771454;1841.490323;1814.437502;1786.601523;1758;1728.674421
40405;AREQUIPA;CASTILLA;CHILCAYMARCA;181.37;379;411.136687;444.7353842;479.6249002;515.5878038;552.3583278;589.6213699;627.0127819;664.1211001;700.4908361;735.627405;769.0037369;800.0685938;828.2566024;853;876.1635074;899.6565178;922.9344064;945.3928404;966.3791009;985.2063197;1001.170335;1013.568903;1021.723015;1025;1022.837988
40406;AREQUIPA;CASTILLA;CHOCO;904.33;1273;1274.16775;1273.382699;1270.759827;1266.421878;1260.497875;1253.121577;1244.429837;1234.560805;1223.651975;1211.838048;1199.248669;1186.006099;1172.222935;1158;1139.071246;1112.022243;1078.274961;1039.273779;996.4311936;951.0828648;904.4527691;857.6289435;811.5497541;767;724.6156084
40407;AREQUIPA;CASTILLA;HUANCARQUI;803.65;1602;1585.793803;1571.149799;1557.988046;1546.234676;1535.821555;1526.685827;1518.769287;1512.017482;1506.378482;1501.801269;1498.23373;1495.620289;1493.899254;1493;1494.208772;1498.63079;1505.912507;1515.702996;1527.660564;1541.457081;1556.779953;1573.331994;1590.829626;1609;1627.577694
40408;AREQUIPA;CASTILLA;MACHAGUAY;246.89;1304;1298.180466;1287.1558;1271.449207;1251.619089;1228.242757;1201.901629;1173.168164;1142.594712;1110.704317;1077.983496;1044.876921;1011.783921;979.0566822;947;913.3554639;876.2738519;836.6093298;795.1677906;752.6967282;709.8763459;667.3121927;625.5298739;584.972337;546;508.8936897
40409;AREQUIPA;CASTILLA;ORCOPAMPA;724.37;5775;6027.698971;6281.623156;6534.756912;6784.859239;7029.475107;7265.953377;7491.471354;7703.065751;7897.669645;8072.154922;8223.379776;8348.240985;8443.730985;8507;8553.824661;8600.830005;8646.485508;8689.183434;8727.318328;8759.350274;8783.849949;8799.52618;8805.238701;8800;8782.970746
40410;AREQUIPA;CASTILLA;PAMPACOLCA;205.19;3940;3940.784769;3930.21418;3909.212154;3878.773593;3839.941654;3793.78631;3741.384445;3683.801603;3622.075511;3557.20147;3490.119719;3421.704927;3352.75795;3284;3207.151874;3115.349029;3011.363726;2897.91265;2777.606621;2652.90483;2526.074702;2399.159453;2273.955353;2152;2034.571878
40411;AREQUIPA;CASTILLA;TIPAN;57.68;696;696.3759854;695.204167;692.6181617;688.7590885;683.7730632;677.8088468;671.0156468;663.541066;655.5291951;647.1188501;638.4419684;629.6221867;620.7736372;612;602.511482;591.5808225;579.392854;566.129311;551.9710831;537.0988498;521.692211;505.9276951;489.9761469;474;458.150862
40412;AREQUIPA;CASTILLA;UÑON;296.93;243;262.2638429;280.4172053;297.2086814;312.4392366;325.9670652;337.709276;347.6406511;355.7898932;362.2338989;367.0906524;370.5113468;372.6723047;373.7672006;374;371.3870652;364.1420332;352.8725757;338.2828513;321.1223344;302.1393441;282.0421846;261.4696986;240.9718642;221;201.9053248
40413;AREQUIPA;CASTILLA;URACA;713.83;6651;6762.500072;6864.602016;6957.257912;7040.48458;7114.361798;7179.02938;7234.682738;7281.566534;7319.966149;7350.196808;7372.590495;7387.481012;7395.187875;7396;7389.805365;7375.981375;7353.964322;7323.185554;7283.143022;7233.453551;7173.884574;7104.366948;7024.992377;6936;6837.756908
40414;AREQUIPA;CASTILLA;VIRACO;141;2519;2500.612278;2479.022433;2454.547335;2427.506002;2398.216773;2366.994571;2334.148148;2299.977226;2264.769478;2228.797361;2192.314834;2155.554103;2118.722538;2082;2044.708706;2006.118549;1966.291332;1925.283516;1883.16364;1840.023043;1795.980361;1751.180951;1705.792732;1660;1613.9966
40501;AREQUIPA;CAYLLOMA;CHIVAY;240.64;4032;4287.42316;4546.611351;4806.918483;5065.298572;5318.324374;5562.222906;5792.929109;6006.15817;6197.496134;6362.507575;6496.858183;6596.449388;6657.561347;6677;6675.595243;6673.707485;6667.856673;6654.545002;6630.345382;6591.990562;6536.459856;6461.061662;6363.510789;6242;6095.265131
40502;AREQUIPA;CAYLLOMA;ACHOMA;393.54;1442;1433.439334;1422.432499;1409.213744;1394.022004;1377.09795;1358.68121;1339.00772;1318.307161;1296.800468;1274.697397;1252.194197;1229.47144;1206.692103;1184;1160.646808;1135.910206;1109.945972;1082.903375;1054.933943;1026.196407;996.858101;967.0935867;937.081417;907;877.0233834
40503;AREQUIPA;CAYLLOMA;CABANACONDE;460.55;3196;3199.030918;3197.391423;3191.419611;3181.470633;3167.912616;3151.122557;3131.482089;3109.372986;3085.17235;3059.247448;3031.950273;3003.611972;2974.537388;2945;2910.089025;2865.57131;2812.712359;2752.779978;2687.040613;2616.75037;2543.141162;2467.403851;2390.670768;2314;2238.363336
40504;AREQUIPA;CAYLLOMA;CALLALLI;1485.1;3152;3152.593305;3144.009956;3126.955468;3102.194568;3070.533536;3032.803386;2989.84407;2942.489837;2891.55585;2837.826165;2782.043202;2724.898845;2667.027317;2609;2542.492799;2460.855903;2367.137896;2264.329949;2155.281739;2042.632754;1928.759811;1815.741595;1705.340371;1599;1497.858347
40505;AREQUIPA;CAYLLOMA;CAYLLOMA;1499;5191;5100.190919;5011.60278;4925.510966;4842.171359;4761.822445;4684.687062;4610.973546;4540.876113;4474.574324;4412.231588;4353.992758;4299.980953;4250.293885;4205;4163.646448;4125.524663;4090.265995;4057.496876;4026.872911;3998.101894;3970.95632;3945.277019;3920.970154;3898;3876.379863
40506;AREQUIPA;CAYLLOMA;COPORAQUE;111.98;1232;1272.882535;1310.061232;1343.442051;1372.994886;1398.750626;1420.796946;1439.273025;1454.363331;1466.290657;1475.308619;1481.693826;1485.737994;1487.740259;1488;1484.038691;1473.479392;1456.812998;1434.58582;1407.394598;1375.877574;1340.70185;1302.548137;1262.094398;1220;1176.891742
40507;AREQUIPA;CAYLLOMA;HUAMBO;705.79;1488;1435.09892;1384.453041;1336.019818;1289.753693;1245.606849;1203.529787;1163.471681;1125.380493;1089.202851;1054.883702;1022.365785;991.5889858;962.4896605;935;909.1453057;884.8730636;861.9991167;840.3510763;819.7742399;800.1347347;781.320298;763.2392659;745.8183815;729;712.7391873
40508;AREQUIPA;CAYLLOMA;HUANCA;391.16;2374;2374.011464;2366.28347;2351.421966;2330.088049;2302.981037;2270.822397;2234.340772;2194.258301;2151.278336;2106.074675;2059.282408;2011.490452;1963.235866;1915;1859.987289;1792.865013;1716.272965;1632.784074;1544.823246;1454.604125;1364.08407;1274.937222;1188.544695;1106;1028.127017
40509;AREQUIPA;CAYLLOMA;ICHUPAMPA;74.89;807;808.0759611;808.5638363;808.5011571;807.9268754;806.8812064;805.4054093;803.5414608;801.3315823;798.8175882;796.0400402;793.0372144;789.843913;786.4901795;783;776.9708674;766.4060736;751.9642243;734.3278563;714.1829952;692.2007906;669.0216285;645.2422808;621.4065922;598;575.4479126
40510;AREQUIPA;CAYLLOMA;LARI;384.02;1255;1301.321115;1342.135555;1377.412764;1407.253835;1431.879211;1451.613912;1466.871242;1478.135833;1485.946841;1490.881936;1493.542684;1494.541756;1494.492341;1494;1484.672567;1459.105991;1419.676246;1369.00834;1309.805197;1244.700911;1176.144889;1106.319875;1037.093473;970;906.2476057
40511;AREQUIPA;CAYLLOMA;LLUTA;1226.46;406.2868195;484.7435022;570.8826886;663.6363807;761.4736687;862.4106922;964.0537754;1063.677001;1158.332285;1244.986644;1320.678157;1382.679679;1428.657838;1456.814626;1466;1456.978359;1431.015918;1388.690361;1331.162472;1260.137813;1177.788506;1086.640328;989.4349033;888.9797582;788;689.004456
40512;AREQUIPA;CAYLLOMA;MACA;227.48;1182;1170.126412;1157.038249;1142.868991;1127.751183;1111.815539;1095.190058;1077.999102;1060.362382;1042.393844;1024.200449;1005.880864;987.5241448;969.2084624;951;932.7351699;914.2074975;895.4022964;876.3039571;856.9040203;837.2061926;817.2285415;797.0033974;776.5756326;756;735.3381526
40513;AREQUIPA;CAYLLOMA;MADRIGAL;160.09;1122;1075.495461;1031.833986;991.0658182;953.2188595;918.3039255;886.3196322;857.2568965;831.1030547;807.8456246;787.475764;769.9914955;755.4007869;743.7245963;735;728.0643821;721.7248699;715.9804392;710.8273702;706.265629;702.3032923;698.9591444;696.2637664;694.2595385;693;692.5489951
40514;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;1531.27;1029;1092.889364;1152.366261;1206.841877;1255.87912;1299.197745;1336.672907;1368.327863;1394.321767;1414.933675;1430.543941;1441.614193;1448.667029;1452.266463;1453;1445.315455;1424.124527;1390.942926;1347.510479;1295.697178;1237.413155;1174.527326;1108.798785;1041.823842;975;909.5066078
40515;AREQUIPA;CAYLLOMA;SIBAYO;286.03;919;916.6558759;913.3514177;909.1720383;904.2047206;898.5373803;892.2582085;885.4549542;878.2141057;870.6199459;862.75347;854.6911815;846.5038046;838.2549759;830;821.5593131;812.713062;803.4422697;793.7259925;783.5485977;772.9046363;761.8013705;750.2592959;738.3111554;726;713.3768286
40516;AREQUIPA;CAYLLOMA;TAPAY;420.17;820;800.5934324;783.2987235;767.9537504;754.4146722;742.5538465;732.2579526;723.4262487;715.9688977;709.8053033;704.8624107;701.0729439;698.3735675;696.7029841;696;697.0870196;700.698172;706.6489024;714.7683722;724.8992804;736.8970076;750.6280202;765.9675855;782.7969254;801;820.4601612
40517;AREQUIPA;CAYLLOMA;TISCO;1445.02;2287;2262.572505;2236.916078;2210.194601;2182.56859;2154.194785;2125.225608;2095.808409;2066.084398;2036.18721;2006.241104;1976.358823;1946.639246;1917.164965;1888;1859.293384;1831.042124;1803.056468;1775.148708;1747.149074;1718.916155;1690.342168;1661.353937;1631.910708;1602;1571.632627
40518;AREQUIPA;CAYLLOMA;TUTI;241.89;993;994.0163071;993.7161206;992.181842;989.5004861;985.7627897;981.0622746;975.4942225;969.1545239;962.1383723;954.5388018;946.445086;937.9410502;929.1033765;920;908.1421754;891.4800001;870.7523426;846.7091815;820.0933497;791.6238277;761.9809408;731.7940786;701.632552;672;643.3324779
40519;AREQUIPA;CAYLLOMA;YANQUE;1108.58;2254;2279.171167;2301.465141;2320.988295;2337.864772;2352.234945;2364.253666;2374.088174;2381.915555;2387.91968;2392.287555;2395.205121;2396.8526;2397.399566;2397;2395.078992;2390.928121;2384.467226;2375.611274;2364.292223;2350.474643;2334.16474;2315.413416;2294.314548;2271;2245.632929
40520;AREQUIPA;CAYLLOMA;MAJES;1625.8;10054.71318;11394.60644;12864.12981;14466.73224;16204.18005;18076.23982;20080.3639;22211.38777;24461.24888;26818.73665;29269.28269;31794.80115;34373.58916;36980.29951;39586;42230.75813;44962.13663;47755.56099;50580.81067;53402.28889;56179.51015;58867.79178;61419.1365;63783.29504;65909;67745.36246
40601;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;1255.04;3797;3802.242907;3805.100197;3805.778241;3804.488748;3801.448084;3796.876314;3790.9958;3784.029123;3776.196195;3767.71046;3758.774205;3749.573105;3740.270247;3731;3720.665656;3708.096325;3693.255508;3676.09259;3656.575751;3634.715061;3610.575554;3584.281387;3556.013056;3526;3494.510977
40602;AREQUIPA;CONDESUYOS;ANDARAY;847.56;762;762.8021267;763.0690312;762.8500808;762.1958195;761.1577568;759.7881139;758.139487;756.2643888;754.2146375;752.0405766;749.790129;747.5077105;745.2330521;743;740.7713114;738.4587099;736.0073449;733.359345;730.4604324;727.264667;723.7372801;719.8558045;715.6098566;711;706.0361328
40603;AREQUIPA;CONDESUYOS;CAYARANI;1395.67;4692;4619.63045;4548.210428;4477.953354;4409.060298;4341.72101;4276.114609;4212.409698;4150.763752;4091.321661;4034.213375;3979.550726;3927.423584;3877.895616;3831;3787.063231;3746.10027;3707.630804;3671.177216;3636.294861;3602.592266;3569.741799;3537.482305;3505.615741;3474;3442.540054
40604;AREQUIPA;CONDESUYOS;CHICHAS;392.16;1148;1124.849321;1101.989166;1079.466736;1057.325622;1035.606057;1014.345061;993.5764663;973.3307605;953.6347391;934.5109725;915.9771035;898.04503;880.720042;864;848.016292;832.8198641;818.2800811;804.2706928;790.6763562;777.3967152;764.3482558;751.4643571;738.6940485;726;713.3562265
40605;AREQUIPA;CONDESUYOS;IRAY;247.62;774;774.8311404;774.7237375;773.7560343;772.0091727;769.566444;766.512536;762.9327427;758.9121036;754.534448;749.8813359;745.0309022;740.0566366;735.0261506;730;724.503709;718.0716181;710.7658202;702.6465187;693.7777517;684.2310377;674.0869559;663.4349684;652.3719564;641;629.4239075
40606;AREQUIPA;CONDESUYOS;RIO GRANDE;527.48;4786;4637.787647;4495.786078;4361.064104;4234.546763;4117.037212;4009.239639;3911.782674;3825.242954;3750.168709;3687.103403;3636.609675;3599.294005;3575.832696;3567;3566.489808;3567.163053;3568.600604;3570.364755;3572.029908;3573.205174;3573.548595;3572.773761;3570.650286;3567;3561.69081
40607;AREQUIPA;CONDESUYOS;SALAMANCA;1235.8;1392;1391.924633;1387.12653;1377.933124;1364.708439;1347.843436;1327.746646;1304.835252;1279.526745;1252.231259;1223.344701;1193.242755;1162.275855;1130.76522;1099;1060.73556;1011.417607;953.8963779;890.9437765;825.10735;758.6101201;693.2945407;630.6052276;571.6027802;517;467.2119814
40608;AREQUIPA;CONDESUYOS;YANAQUIHUA;1057.07;3344;3537.036104;3726.509259;3910.548924;4087.23403;4254.624097;4410.79263;4553.861677;4682.03634;4793.637957;4887.134793;4961.169349;5014.581708;5046.428819;5056;5048.178277;5027.349696;4992.281178;4941.866228;4875.205883;4791.6744;4690.966461;4573.125143;4438.551764;4288;4122.557251
40701;AREQUIPA;ISLAY;MOLLENDO;960.83;25434;25343.77578;25261.76934;25187.61725;25120.97483;25061.51817;25008.9438;24962.96471;24923.30139;24889.66664;24861.74355;24839.15644;24821.43555;24807.97695;24798;24821.19566;24902.68179;25034.63495;25209.26649;25418.89038;25655.96415;25913.10164;26183.0605;26458.71169;26733;26998.90653
40702;AREQUIPA;ISLAY;COCACHACRA;1536.96;9391;9452.867592;9504.392972;9546.354432;9579.580816;9604.944235;9623.352471;9635.740622;9643.061537;9646.274663;9646.33309;9644.168849;9640.676742;9636.697344;9633;9619.385291;9586.25089;9535.174898;9467.762677;9385.704274;9290.807455;9185.005546;9070.343784;8948.950439;8823;8694.675464
40703;AREQUIPA;ISLAY;DEAN VALDIVIA;134.08;5416;5503.16812;5588.116976;5670.947216;5751.777684;5830.74568;5908.00672;5983.733417;6058.113072;6131.343602;6203.627523;6275.163841;6346.137908;6416.70955;6487;6558.11165;6630.639839;6703.816609;6776.804085;6848.752475;6918.846104;6986.335701;7050.557199;7110.938916;7167;7218.343549
40704;AREQUIPA;ISLAY;ISLAY;383.78;2100;2301.1979;2514.275326;2737.755792;2969.604026;3207.181131;3447.219098;3685.820954;3918.4926;4140.211519;4345.536088;4528.75718;4684.09108;4805.909635;4889;4950.900523;5011.462114;5069.322805;5123.038021;5171.133967;5212.155091;5244.70357;5267.470332;5279.258373;5279;5265.770136
40705;AREQUIPA;ISLAY;MEJIA;100.78;1248;1236.659372;1226.390359;1217.141541;1208.865257;1201.517447;1195.057395;1189.447325;1184.651773;1180.636696;1177.368272;1174.811386;1172.927822;1171.674237;1171;1171.87021;1175.109763;1180.44744;1187.612905;1196.342357;1206.382318;1217.491525;1229.441109;1242.013426;1255;1268.19911
40706;AREQUIPA;ISLAY;PUNTA DE BOMBON;769.6;6450;6506.473515;6557.989357;6604.595624;6646.358634;6683.362934;6715.710643;6743.519715;6766.920734;6786.051918;6801.052138;6812.051984;6819.163121;6822.466473;6822;6820.109593;6818.494736;6816.115612;6811.89852;6804.797786;6793.842479;6778.16709;6757.027444;6729.804563;6696;6655.226407
40801;AREQUIPA;LA UNION;COTAHUASI;166.5;3079;3090.374955;3099.891989;3107.691982;3113.921417;3118.731962;3122.279822;3124.724682;3126.228077;3126.951037;3127.050937;3126.67754;3125.968344;3125.043409;3124;3123.137908;3122.509921;3121.790883;3120.639688;3118.726985;3115.755594;3111.473307;3105.678785;3098.221872;3089;3077.952473
40802;AREQUIPA;LA UNION;ALCA;193.42;2379;2381.497805;2381.006796;2377.782361;2372.089276;2364.199159;2354.387936;2342.933231;2330.111566;2316.195317;2301.449373;2286.127547;2270.468819;2254.693567;2239;2222.091344;2202.65652;2180.835331;2156.76137;2130.580249;2102.46144;2072.603751;2041.235377;2008.609923;1975;1940.68992
40803;AREQUIPA;LA UNION;CHARCANA;165.27;822;808.4013599;795.0864779;782.0965351;769.470019;757.2429958;745.4493203;734.120753;723.2869504;712.9753095;703.2106584;694.0147993;685.4059315;677.3979966;670;663.1896766;656.8988615;651.059267;645.602207;640.4639737;635.5894583;630.9341018;626.4644368;622.1575712;618;613.9861162
40804;AREQUIPA;LA UNION;HUAYNACOTAS;932.64;2801;2803.273429;2800.744888;2793.80069;2782.846417;2768.301381;2750.593274;2730.152921;2707.409059;2682.783096;2656.683834;2629.502218;2601.606222;2573.336067;2545;2513.422766;2475.733724;2432.658432;2384.915896;2333.22813;2278.323138;2220.931641;2161.779037;2101.574599;2041;1980.698969
40805;AREQUIPA;LA UNION;PAMPAMARCA;782.17;1725;1717.360254;1707.309572;1695.069501;1680.865853;1664.926412;1647.478703;1628.747777;1608.953943;1588.310403;1567.020793;1545.276669;1523.254998;1501.11579;1479;1456.25828;1432.219548;1406.963906;1380.566831;1353.111337;1324.695499;1295.435581;1265.465563;1234.934095;1204;1172.827313
40806;AREQUIPA;LA UNION;PUYCA;1501.2;2915;2930.847725;2943.932866;2954.475093;2962.705727;2968.866106;2973.205838;2975.980774;2977.450556;2977.875628;2977.513625;2976.615152;2975.419049;2974.147321;2973;2965.390104;2945.540986;2914.907079;2875.004973;2827.392547;2773.645378;2715.330897;2653.982101;2591.073263;2528;2466.0656
